序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
2274,20:30:44.137,0xB0148AB8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D E8 33 E2 A4 AB 2F 8B 
2275,20:30:44.137,0xB0148AB9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F 10 5F 88 EF CE 28 AD 
2276,20:30:44.137,0xB0148ABA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 8C 85 84 DE FC 38 B4 
2277,20:30:44.137,0xB0148ABB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A6 2D D2 5B 47 BD 36 45 
2278,20:30:44.137,0xB0148ABD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 4A 83 06 72 95 17 63 
2279,20:30:44.137,0xB0148ABE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AA 41 4B A8 A8 0F 2D 76 
2280,20:30:44.137,0xB0148ABF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 BA 80 25 B2 86 E1 DC 
2281,20:30:44.137,0xB0148AC0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 06 5F 76 1A 9B 5F 99 E3 
2282,20:30:44.137,0xB0148AC1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D2 8A 88 52 9D D8 10 49 
2283,20:30:44.137,0xB0148AC2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A9 42 48 FC FB DF F1 48 
2284,20:30:44.137,0xB0148AC3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FE EF 5D 9F 11 29 CA 86 
2285,20:30:44.137,0xB0148AC5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8C CC 4F BF DE 82 43 A5 
2286,20:30:44.137,0xB0148AC6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 70 D7 7D F9 40 37 84 83 
2287,20:30:44.137,0xB0148AC7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 E2 7C 86 8F C1 B9 02 
2288,20:30:44.137,0xB0148AC8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9B F7 CB 95 00 91 98 A8 
2289,20:30:44.227,0xB0148DA7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 01 A3 B7 6D 4A 4E 45 
2290,20:30:44.227,0xB0148DA8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 25 95 98 B1 22 C2 FC 
2291,20:30:44.227,0xB0148DAA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 96 2A 0C 03 C3 1F 47 B3 
2292,20:30:44.227,0xB0148DAB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF E8 54 70 D6 55 86 80 
2293,20:30:44.227,0xB0148DAC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 93 3D C4 2D AE 62 34 
2294,20:30:44.227,0xB0148DAD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 95 05 24 3A 9A 03 5E 
2295,20:30:44.227,0xB0148DAE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 50 E4 95 20 31 3E 25 08 
2296,20:30:44.227,0xB0148DAF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB BB B0 25 24 B1 0F BB 
2297,20:30:44.227,0xB0148DB1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D2 07 B9 FC 6D 44 95 41 
2298,20:30:44.227,0xB0148DB2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 15 F2 92 9C CC 45 E2 49 
2299,20:30:44.227,0xB0148DB3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 D7 3C 66 82 6A 50 40 
2300,20:30:44.227,0xB0148DB4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF 8B BE 0F F6 D2 80 66 
2301,20:30:44.227,0xB0148DB5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 28 42 1D FE 9F 53 E7 
2302,20:30:44.227,0xB0148DB6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 B6 DA 4F 58 AD 97 25 
2303,20:30:44.227,0xB0148DB7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AD 2A 42 4E 20 20 96 B9 
2304,20:30:44.227,0xB0148DB9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9E 1A 90 28 22 A4 10 58 
2305,20:30:44.227,0xB0148DBA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A9 6E 5E D7 14 C5 24 38 
2306,20:30:44.227,0xB0148DBB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 7E 7B 9D 78 53 A0 38 
2307,20:30:44.227,0xB0148DBC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2B 56 7C 15 61 61 04 E1 
2308,20:30:44.227,0xB0148DBD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 D5 A6 06 9D EE F5 E4 
2309,20:30:44.227,0xB0148DBE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD FA D6 D4 2C 7C 52 CE 
2310,20:30:44.227,0xB0148DBF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C1 85 FC 3E 18 C2 F9 89 
2311,20:30:44.227,0xB0148DC1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 34 1F 4D F0 9F 10 C1 D7 
2312,20:30:44.227,0xB0148DC2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 06 FA 02 78 76 F5 E9 7C 
2313,20:30:44.227,0xB0148DC3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 83 97 41 E7 60 FC 47 CD 
2314,20:30:44.227,0xB0148DC4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AE DD 76 A0 D8 BC 34 93 
2315,20:30:44.227,0xB0148DC5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 97 D3 4B F0 76 AC 78 48 
2316,20:30:44.227,0xB0148DC6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 5D E2 45 B5 E1 AC 38 
2317,20:30:44.227,0xB0148DC7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E4 F8 52 1B FD 4B 10 D6 
2318,20:30:44.227,0xB0148DC9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B0 AC 25 1C 2C A4 61 81 
2319,20:30:44.227,0xB0148DCA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D 0F E3 A9 D8 56 65 95 
2320,20:30:44.227,0xB0148DCB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 44 74 AF 27 E2 7E 1B 0D 
2321,20:30:44.227,0xB0148DCC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 59 45 0C 0F 23 F9 E2 D6 
2322,20:30:44.227,0xB0148DCD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 28 09 2A 6C A9 00 07 
2323,20:30:44.227,0xB0148DCE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C2 C5 5B 9C 55 A9 C3 80 
2324,20:30:44.227,0xB0148DCF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A8 3E 78 62 9C 05 62 0F 
2325,20:30:44.227,0xB0148DD1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3C E8 0E C3 81 6D 62 D1 
2326,20:30:44.227,0xB0148DD2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 2F 52 09 4A D3 2E 96 
2327,20:30:44.227,0xB0148DD3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B C2 40 25 38 92 4A AE 
2328,20:30:44.227,0xB0148DD4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 A9 9A C3 A4 F4 F7 E3 
2329,20:30:44.227,0xB0148DD5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4E 2E 55 32 58 A6 EC 6E 
2330,20:30:44.227,0xB0148DD6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 00 B7 8B BE E0 D6 63 
2331,20:30:44.227,0xB0148DD7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B 7F 69 81 82 B6 36 90 
2332,20:30:44.496,0xB0149850,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FC 7E 45 07 1F 02 54 A4 
2333,20:30:44.496,0xB0149851,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 33 12 98 2C CE 6E 62 
2334,20:30:44.496,0xB0149852,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 65 51 39 43 82 58 93 3E 
2335,20:30:44.496,0xB0149854,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 74 89 51 00 D9 A3 4E 
2336,20:30:44.496,0xB0149855,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C 41 D0 75 BF 61 80 24 
2337,20:30:44.496,0xB0149856,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 00 1B 81 17 EB A7 4D 
2338,20:30:44.496,0xB0149857,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DF 48 F6 E8 76 A0 CC E5 
2339,20:30:44.496,0xB0149858,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3B 91 A7 BD AE F1 3A 6F 
2340,20:30:44.496,0xB0149859,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 84 71 89 C8 60 08 76 D0 
2341,20:30:44.496,0xB014985A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C7 BE 8E 28 33 E2 2F 2E 
2342,20:30:44.496,0xB014985C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 A6 D4 A5 18 2B 4E 1A 
2343,20:30:44.496,0xB014985D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 79 23 57 1D F3 8A E5 00 
2344,20:30:44.496,0xB014985E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 42 18 AF 31 72 DF E9 FF 
2345,20:30:44.496,0xB014985F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 4A 50 52 82 19 40 4C 
2346,20:30:44.496,0xB0149860,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 78 EB 4A F2 E1 A4 02 A4 
2347,20:30:44.496,0xB0149861,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 87 FA FC F3 D2 D2 D2 E3 
2348,20:30:44.496,0xB0149862,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 D9 9B FA 4F 41 AC D1 
2349,20:30:44.496,0xB0149864,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 81 B5 E3 6B B6 F7 AE 
2350,20:30:44.496,0xB0149865,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF 6E 87 0D 29 5A 90 86 
2351,20:30:44.496,0xB0149866,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 F6 9E E6 9B 0C 05 80 
2352,20:30:44.496,0xB0149867,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 CC 94 80 09 72 F6 3A 
2353,20:30:44.496,0xB0149868,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 41 6D 37 FB 5B 7A 9A 
2354,20:30:44.496,0xB0149869,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 15 03 10 3C C7 9F DB 47 
2355,20:30:44.496,0xB014986A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 73 11 BB EA 75 88 E9 B6 
2356,20:30:44.496,0xB014986C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 7A 9B BE DA 7E 9A 2B 
2357,20:30:44.496,0xB014986D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 42 6E 6D 13 2C F3 1C 
2358,20:30:44.496,0xB014986E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8E E7 5E 94 0A 1C AB 30 
2359,20:30:44.496,0xB014986F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 2B C4 AF F4 9D 0B 59 
2360,20:30:44.496,0xB0149870,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E5 D7 F0 5B 30 4A 4B 39 
2361,20:30:44.496,0xB0149871,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 21 CA 52 C5 CA 4D FE 
2362,20:30:44.496,0xB0149872,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 26 FB DF D7 5B 50 CC 32 
2363,20:30:44.496,0xB0149874,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 0D AF C2 3E DC 68 19 
2364,20:30:44.496,0xB0149875,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 27 4F 5E CD 51 39 96 33 
2365,20:30:44.496,0xB0149876,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 6D 45 39 FF 00 32 CA 
2366,20:30:44.496,0xB0149877,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C1 52 D2 C0 42 6E A1 0E 
2367,20:30:44.496,0xB0149878,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 5C 62 AC 78 72 21 F5 
2368,20:30:44.496,0xB0149879,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AC E0 D9 05 B5 00 36 DE 
2369,20:30:44.496,0xB014987A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 23 8C 47 3B FB 36 D4 
2370,20:30:44.496,0xB014987C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F6 B6 BB 97 D2 6B 9D 24 
2371,20:30:44.496,0xB014987D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 DC 46 C1 AF C9 F4 6A 
2372,20:30:44.496,0xB014987E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 A8 A7 CA 12 0B 12 00 
2373,20:30:44.496,0xB014987F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 4E 50 E6 43 D8 0B B1 
2374,20:30:44.496,0xB0149880,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EA 87 E4 7D 24 69 ED 51 
2375,20:30:44.496,0xB0149881,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 75 30 50 62 47 D5 01 
2376,20:30:44.496,0xB0149882,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E4 80 01 C4 24 08 2E 80 
2377,20:30:44.496,0xB0149884,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 57 2B 15 C1 30 91 64 A7 
2378,20:30:44.496,0xB0149885,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 85 28 E5 42 4B 91 EE 43 
2379,20:30:44.496,0xB0149886,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 34 4E 12 82 40 1E 25 
2380,20:30:44.496,0xB0149887,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 16 4D F6 DB 8F EA 81 
2381,20:30:44.496,0xB0149888,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 68 B3 FD A7 DD 8A 12 4E 
2382,20:30:44.496,0xB0149889,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 19 82 C5 C6 B2 74 79 
2383,20:30:44.496,0xB014988A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 C6 9D DE 5A AB 95 90 
2384,20:30:44.496,0xB014988C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF AD 00 C2 C2 65 2D 41 
2385,20:30:44.496,0xB014988D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 F8 92 C1 69 00 8B 4F 
2386,20:30:44.496,0xB014988E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F 53 FA AD 38 59 C6 3A 
2387,20:30:44.496,0xB014988F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5E 36 AD 23 E1 D7 83 89 
2388,20:30:44.496,0xB0149890,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EF CE 2B 58 F8 AF 8D 53 
2389,20:30:44.496,0xB0149891,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8A 5E 2E 0E 36 1F 81 38 
2390,20:30:44.496,0xB0149892,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B E2 71 13 87 88 54 82 
2391,20:30:44.496,0xB0149894,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 64 A4 2B 14 A8 A9 C3 31 
2392,20:30:44.496,0xB0149895,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 7E 04 76 2F A5 72 31 
2393,20:30:44.496,0xB0149896,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 07 24 AF 49 D3 B7 9B 35 
2394,20:30:44.496,0xB0149897,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CE 34 88 E3 AC ED 41 ED 
2395,20:30:44.496,0xB0149898,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 28 28 8D B5 1D 34 DE B5 
2396,20:30:44.496,0xB0149899,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 10 29 60 92 0E 66 CD 
2397,20:30:44.496,0xB014989A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 18 78 B8 5F 2F 13 0D 
2398,20:30:44.496,0xB014989B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 7A 18 CA C2 48 CB 21 
2399,20:30:44.496,0xB014989D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 6D 5E 92 B1 14 4A CA 
2400,20:30:44.496,0xB014989E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D9 72 B4 37 BD BA 50 63 
2401,20:30:44.496,0xB014989F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 E3 24 23 0D 09 75 01 
2402,20:30:44.496,0xB01498A0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D BD 62 41 C6 4E 0A F0 
2403,20:30:44.496,0xB01498A1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2D 6B D6 41 39 86 1A A0 
2404,20:30:44.496,0xB01498A2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E CE 39 EB F9 36 A0 C5 
2405,20:30:44.496,0xB01498A3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F C2 AF 10 29 68 21 41 
2406,20:30:44.496,0xB01498A5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 91 95 58 D8 AB 1E 02 CF 
2407,20:30:44.496,0xB01498A6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 52 EA 04 B9 3A F0 E4 
2408,20:30:44.496,0xB01498A7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 47 EF AF 4A 07 64 AD F2 
2409,20:30:44.496,0xB01498A8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EE FC 2D 3E 41 74 AF 45 
2410,20:30:44.496,0xB01498A9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5E 6D D2 2F 34 7E 61 00 
2411,20:30:44.496,0xB01498AA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FB F1 F3 B5 86 20 20 F8 
2412,20:30:44.496,0xB01498AC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 56 22 09 04 DD DE 36 72 
2413,20:30:44.496,0xB01498AD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D4 4A 90 95 91 F4 A6 F3 
2414,20:30:44.496,0xB01498AE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A3 DF 7A 44 9C A8 25 CC 
2415,20:30:44.496,0xB01498AF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 28 20 A5 38 8B 2C B5 
2416,20:30:44.496,0xB01498B0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 41 88 27 2C C3 8F 66 
2417,20:30:44.496,0xB01498B1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F8 CE AE E5 B5 70 73 F0 
2418,20:30:44.496,0xB01498B2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 A2 C1 3C 37 F3 9F 3E 
2419,20:30:44.496,0xB01498B3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A7 11 01 CB 03 65 7E 26 
2420,20:30:44.496,0xB01498B5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 DB 0C 3A 48 62 FB 81 
2421,20:30:44.496,0xB01498B6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 29 29 41 50 B2 B7 E5 
2422,20:30:44.496,0xB01498B7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 04 00 40 00 00 00 00 
2423,20:30:44.496,0xB01498B8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 68 D3 CB DB 90 3F C3 FC 
2424,20:30:44.496,0xB01498B9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 55 75 2C 04 FD 2C 09 
2425,20:30:44.496,0xB01498BA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 98 EB 60 13 87 F4 B2 
2426,20:30:44.496,0xB01498BC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 D7 2A 37 CD BF BC 6E 
2427,20:30:44.496,0xB01498BD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 4C 52 96 0E 90 B5 34 
2428,20:30:44.496,0xB01498BE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EF C3 40 19 33 2C A8 A9 
2429,20:30:44.496,0xB01498BF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 23 33 17 3E 66 CF DE CD 
2430,20:30:44.496,0xB01498C0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 56 AB B1 12 C2 DD F2 35 
2431,20:30:44.496,0xB01498C1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C7 6A E4 A8 98 21 89 0E 
2432,20:30:44.496,0xB01498C2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AB 60 37 BC F9 BF A8 24 
2433,20:30:44.496,0xB01498C4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 58 C0 9E 31 D2 26 83 A0 
2434,20:30:44.496,0xB01498C5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E 6C 34 B9 D3 97 DE 9C 
2435,20:30:44.496,0xB01498C6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 44 6E 03 77 A4 53 2C 
2436,20:30:44.496,0xB01498C7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 32 B4 08 13 AC 5F CC 
2437,20:30:44.496,0xB01498C8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 5B 53 A3 BB F1 86 34 
2438,20:30:44.496,0xB01498C9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D2 5C E6 7E 44 48 FD 6B 
2439,20:30:44.496,0xB01498CA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CD D9 C4 75 DF AD 1D CB 
2440,20:30:44.496,0xB01498CB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 03 AF 58 E9 C3 BB D4 
2441,20:30:44.496,0xB01498CD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C7 AC B0 51 01 5A B1 60 
2442,20:30:44.496,0xB01498CE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 B1 5B 90 59 ED 20 C8 
2443,20:30:44.496,0xB01498CF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3B D7 12 BC E3 30 49 C3 
2444,20:30:44.496,0xB01498D0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F9 42 94 A1 24 42 44 92 
2445,20:30:44.496,0xB01498D1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A6 30 16 56 99 2A 48 95 
2446,20:30:44.766,0xB014A2FA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 31 DF 5A 52 14 A2 EA 36 
2447,20:30:44.766,0xB014A2FC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 C4 12 0E 9E 6D FC 61 
2448,20:30:44.766,0xB014A2FD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 44 9B CE C7 F1 F9 E1 5C 
2449,20:30:44.766,0xB014A2FE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B 86 20 4A 98 B9 CD 72 
2450,20:30:44.766,0xB014A2FF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 8B 08 07 AE A6 D6 FD 
2451,20:30:44.766,0xB014A300,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 28 82 40 0C EC 24 99 
2452,20:30:44.766,0xB014A301,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A 14 08 74 B0 06 1A C4 
2453,20:30:44.766,0xB014A302,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A5 45 39 4F 89 CD D3 BF 
2454,20:30:44.766,0xB014A303,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A6 F7 9A D0 01 2A 23 2F 
2455,20:30:44.766,0xB014A305,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 0E 08 80 1A FD 6F BF 
2456,20:30:44.766,0xB014A306,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 95 87 70 E6 C6 59 57 B8 
2457,20:30:44.766,0xB014A307,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 32 A5 1F 48 3F E8 F3 BE 
2458,20:30:44.766,0xB014A308,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 A4 B1 50 4A 88 26 E0 
2459,20:30:44.766,0xB014A309,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 03 32 55 AB 09 00 4F F5 
2460,20:30:44.766,0xB014A30A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AE 2B 62 F9 7C 3A 0D FA 
2461,20:30:44.766,0xB014A30C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8C 8E F5 A5 25 2A 05 88 
2462,20:30:44.766,0xB014A30D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 74 A5 96 B3 9D 59 48 11 
2463,20:30:44.766,0xB014A30E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8D CF 87 11 C7 8B AA B3 
2464,20:30:44.766,0xB014A30F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B6 73 37 D0 99 E1 14 1A 
2465,20:30:44.766,0xB014A310,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7B 18 AB 1F 15 85 F0 F8 
2466,20:30:44.766,0xB014A311,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 2B 6F F5 A4 F6 1C 57 
2467,20:30:44.766,0xB014A312,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C5 BC 2A 02 EA 3A ED 31 
2468,20:30:44.766,0xB014A314,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 30 3F F9 3C 7F 86 F8 74 
2469,20:30:44.766,0xB014A315,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 FC 42 96 A5 8C 55 91 
2470,20:30:44.766,0xB014A316,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C0 9E 2F 5E D2 15 F0 C7 
2471,20:30:44.766,0xB014A317,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C 31 85 86 33 95 AD 30 
2472,20:30:44.766,0xB014A318,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF 88 E7 36 AA 7D 1F 4B 
2473,20:30:44.766,0xB014A319,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 28 7C BE 86 D1 6B 7A D0 
2474,20:30:44.766,0xB014A31A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FC F6 D3 40 D2 9F 8B F8 
2475,20:30:44.766,0xB014A31C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1C 5F 8D F8 85 E2 28 64 
2476,20:30:44.766,0xB014A31D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 D6 E3 68 07 C3 59 C4 
2477,20:30:44.766,0xB014A31E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C0 20 18 9B AA FC E5 AA 
